# gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false "gmm-boost-silence --boost=1.25 1 exp/tri1/10.mdl - |" "ark:gunzip -c exp/tri1/fsts.2.gz|" "ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split5/2/utt2spk scp:data/train/split5/2/cmvn.scp scp:data/train/split5/2/feats.scp ark:- | add-deltas  ark:- ark:- |" "ark:|gzip -c >exp/tri1/ali.2.gz" 
# Started at Mon Jul 12 19:32:53 UTC 2021
#
gmm-align-compiled --transition-scale=1.0 --acoustic-scale=0.1 --self-loop-scale=0.1 --beam=10 --retry-beam=40 --careful=false 'gmm-boost-silence --boost=1.25 1 exp/tri1/10.mdl - |' 'ark:gunzip -c exp/tri1/fsts.2.gz|' 'ark,s,cs:apply-cmvn  --utt2spk=ark:data/train/split5/2/utt2spk scp:data/train/split5/2/cmvn.scp scp:data/train/split5/2/feats.scp ark:- | add-deltas  ark:- ark:- |' 'ark:|gzip -c >exp/tri1/ali.2.gz' 
gmm-boost-silence --boost=1.25 1 exp/tri1/10.mdl - 
WARNING (gmm-boost-silence[5.5.0~1-40c7]:main():gmm-boost-silence.cc:82) The pdfs for the silence phones may be shared by other phones (note: this probably does not matter.)
LOG (gmm-boost-silence[5.5.0~1-40c7]:main():gmm-boost-silence.cc:93) Boosted weights for 5 pdfs, by factor of 1.25
LOG (gmm-boost-silence[5.5.0~1-40c7]:main():gmm-boost-silence.cc:103) Wrote model to -
add-deltas ark:- ark:- 
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191191
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191192
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191193
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191194
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191195
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191196
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191197
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191198
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191199
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191200
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191201
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191202
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191203
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191204
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191205
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191206
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191207
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191208
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191209
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191210
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191211
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191212
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191213
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191214
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191215
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191216
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191217
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191218
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191219
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191220
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191221
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191222
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191223
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191224
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191225
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191226
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191227
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191228
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191229
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191230
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191231
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191232
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191233
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191234
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191235
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191236
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191237
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191238
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191239
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191240
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191241
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191242
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191243
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191244
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191245
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191246
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191247
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191248
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191249
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191250
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191251
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191252
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191253
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191254
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191255
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191256
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191257
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191258
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191259
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191260
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191261
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191262
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191263
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191264
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191265
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191266
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191267
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191268
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191269
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191270
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191271
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191272
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191273
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191274
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191275
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191276
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191277
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191278
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191279
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191280
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191281
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191282
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191283
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191284
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191285
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191286
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191287
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191288
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191289
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191290
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191291
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191292
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191293
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191294
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191295
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191296
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191297
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191298
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191299
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191300
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191301
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191302
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191303
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191304
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191305
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191306
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191307
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191308
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191309
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191310
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191311
WARNING (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:103) No features for utterance no11x191-15071999-0907_u0191312
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009001
WARNING (gmm-align-compiled[5.5.0~1-40c7]:AlignUtteranceWrapper():decoder-wrappers.cc:617) Retrying utterance no11x193-10121999-0859_u0009001 with beam 40
WARNING (gmm-align-compiled[5.5.0~1-40c7]:AlignUtteranceWrapper():decoder-wrappers.cc:626) Did not successfully decode file no11x193-10121999-0859_u0009001, len = 398
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009002
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009003
WARNING (gmm-align-compiled[5.5.0~1-40c7]:AlignUtteranceWrapper():decoder-wrappers.cc:617) Retrying utterance no11x193-10121999-0859_u0009003 with beam 40
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009004
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009005
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009006
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009007
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009008
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009009
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009010
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009011
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009012
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009013
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009014
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009015
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009016
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009017
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009018
WARNING (gmm-align-compiled[5.5.0~1-40c7]:AlignUtteranceWrapper():decoder-wrappers.cc:617) Retrying utterance no11x193-10121999-0859_u0009018 with beam 40
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009019
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009020
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009021
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009022
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009023
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009024
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009025
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009026
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009027
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009028
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009029
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009030
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009031
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009032
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009033
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009034
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009035
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009036
WARNING (gmm-align-compiled[5.5.0~1-40c7]:AlignUtteranceWrapper():decoder-wrappers.cc:617) Retrying utterance no11x193-10121999-0859_u0009036 with beam 40
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009037
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009038
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009039
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009040
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009041
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009042
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009043
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009044
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009045
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009046
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009047
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009048
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009049
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009050
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009051
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009052
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009053
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009054
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009055
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009056
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009057
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009058
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009059
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009060
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009061
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009062
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009063
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009064
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009065
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009066
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009067
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009068
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009069
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009070
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009071
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009072
LOG (gmm-align-compiled[5.5.0~1-40c7]:main():gmm-align-compiled.cc:127) no11x193-10121999-0859_u0009073
