; Some pipe(|) separated metadata about the audio chapters included in the corpus.
;
; The meaning of the fields in left-to-right order is as follows:
;
; chapter_id: the ID of the chapter in the LibriVox's database
; reader_id: the ID of the reader in the LibriVox's database
; duration: how many minutes of this chapter are used in the corpus
; subset: the corpus subset to which this chapter is assigned
; project_id: the LibriVox project ID
; book_id: the Project Gutenberg's ID for the book on which the LibriVox project is based
; chapter_title: the title of the chapter on LibriVox
; project_title: the title of the LibriVox project
;
;ID    |READER|MINUTES| SUBSET           | PROJ.|BOOK ID| CH. TITLE | PROJECT TITLE
98864  | 6482 | 7.25  | train-other-500  | 6748 | 3475  | 26 - The Only Friends He Has | Efficiency Expert
98876  | 7398 | 5.11  | train-clean-360  | 6749 | 26020 | Section Six | Apis Mellifica
98877  | 7398 | 6.63  | train-clean-360  | 6749 | 26020 | Section Seven | Apis Mellifica
98878  | 7398 | 6.51  | train-clean-360  | 6749 | 26020 | Section Eight | Apis Mellifica
98880  | 7398 | 6.83  | train-clean-360  | 6749 | 26020 | Section Ten | Apis Mellifica
99101  | 7492 | 3.99  | train-other-500  | 6754 | 39843 | Valeria | Women of History
99122  | 7498 | 5.45  | train-clean-360  | 6754 | 39843 | Lady Jane Grey | Women of History
99124  | 7498 | 4.23  | train-clean-360  | 6754 | 39843 | Mary, Queen of Scots | Women of History
99140  | 7649 | 3.81  | train-other-500  | 6754 | 39843 | Lady Masham | Women of History
99156  | 7498 | 6.41  | train-clean-360  | 6754 | 39843 | Meta Moller | Women of History
99157  | 7498 | 4.61  | train-clean-360  | 6754 | 39843 | Elizabeth Blackwell | Women of History
99249  | 7437 | 8.57  | train-clean-360  | 6756 | 39971 | 02 - Links with the Past | Bonaparte in Egypt and the Egyptians of To-day
99395  | 7769 | 9.47  | train-other-500  | 6761 | 6936  | 02 - Section 2 | Robinson Crusoe in Words of One Syllable (Version 2)
99396  | 7769 | 9.89  | train-other-500  | 6761 | 6936  | 03 - Section 3 | Robinson Crusoe in Words of One Syllable (Version 2)
99397  | 7769 | 9.65  | train-other-500  | 6761 | 6936  | 04 - Section 4 | Robinson Crusoe in Words of One Syllable (Version 2)
99402  | 8058 | 10.00 | train-other-500  | 6761 | 6936  | 09 - Sectin 09 | Robinson Crusoe in Words of One Syllable (Version 2)
99403  | 8058 | 9.53  | train-other-500  | 6761 | 6936  | 10 - Section 10 | Robinson Crusoe in Words of One Syllable (Version 2)
99909  | 7463 | 9.97  | train-other-500  | 6775 | 12314 | ANTONIO SPATOLA APPEARS | Ashton-Kirk, Investigator
99912  | 7463 | 10.44 | train-other-500  | 6775 | 12314 | MISS VALE DEPARTS SUDDENLY | Ashton-Kirk, Investigator
100043 | 7538 | 6.49  | train-clean-360  | 6784 | 951   | 22 - Off to the Meet | Tom Swift and His Sky Racer
100044 | 7538 | 9.74  | train-clean-360  | 6784 | 951   | 23 - The Great Race | Tom Swift and His Sky Racer
100045 | 7538 | 8.82  | train-clean-360  | 6784 | 951   | 24 - Won by a Length | Tom Swift and His Sky Racer
100145 | 5717 | 8.09  | train-clean-360  | 6790 | 20726 | 05 | Slave Is a Slave
100165 | 4697 | 8.39  | train-other-500  | 6791 | 20962 | 10 - WAS IT THE FIELD FAIRY? | Sandman's Goodnight Stories
100174 | 4697 | 6.22  | train-other-500  | 6791 | 20962 | 19 - SALLIE HICKS'S FOREFINGER | Sandman's Goodnight Stories
100289 | 5750 | 19.65 | train-clean-100  | 6794 | 27448 | 08 - Chapter 8 - The Indian in College and the Professions | Indian To-day
100422 | 7507 | 3.75  | train-other-500  | 6800 | 5803  | 02 - Acacia Road | Not That It Matters
100425 | 7502 | 4.49  | train-other-500  | 6800 | 5803  | 05 - Superstition | Not That It Matters
100426 | 7502 | 4.79  | train-other-500  | 6800 | 5803  | 06 - The Charm of Golf | Not That It Matters
100429 | 7517 | 7.45  | train-clean-100  | 6800 | 5803  | 09 - The Pond | Not That It Matters
100431 | 7515 | 8.00  | train-clean-360  | 6800 | 5803  | 11 - Our Learned Friends | Not That It Matters
100437 | 7517 | 8.24  | train-clean-100  | 6800 | 5803  | 17 - A Household Book | Not That It Matters
100439 | 7502 | 4.43  | train-other-500  | 6800 | 5803  | 19 - The Friend of Man | Not That It Matters
100440 | 7502 | 3.82  | train-other-500  | 6800 | 5803  | 20 - The Diary Habit | Not That It Matters
100442 | 7517 | 8.60  | train-clean-100  | 6800 | 5803  | 22 - At the Bookstall | Not That It Matters
100453 | 7507 | 6.07  | train-other-500  | 6800 | 5803  | 33 - Smoking as a Fine Art | Not That It Matters
100454 | 7507 | 4.27  | train-other-500  | 6800 | 5803  | 34 - The Path to Glory | Not That It Matters
100463 | 7507 | 7.64  | train-other-500  | 6800 | 5803  | 43 - Declined with Thanks | Not That It Matters
100596 | 6415 | 7.64  | train-clean-100  | 6808 | 21639 | The Elusive Kate Ferris | When Patty Went to College
100660 | 7507 | 8.48  | train-other-500  | 6813 | 20559 | 08 - Chapter 8 - The Nostalgia of Nervy Jim the Snatcher | R. Holmes and Co.
101258 | 7540 | 6.61  | train-clean-360  | 6835 | 641   | 03 - The Story of Three Wonderful Beggars | Violet Fairy Book
101262 | 7540 | 9.58  | train-clean-360  | 6835 | 641   | 07 - The Nine Pea-Hens and the Golden Apples | Violet Fairy Book
101265 | 7525 | 15.76 | train-clean-360  | 6835 | 641   | 10 - The Child Who Came from an Egg | Violet Fairy Book
101276 | 7481 | 22.09 | train-clean-360  | 6835 | 641   | 21 - The History of Dwarf Long Nose | Violet Fairy Book
101278 | 7553 | 8.75  | train-clean-360  | 6835 | 641   | 23 - The Story of Hassebu | Violet Fairy Book
101281 | 7565 | 13.73 | train-other-500  | 6835 | 641   | 26 - The Headless Dwarfs | Violet Fairy Book
101283 | 7555 | 13.30 | train-clean-360  | 6835 | 641   | 28 - The Boys With the Golden Stars | Violet Fairy Book
101287 | 7565 | 16.34 | train-other-500  | 6835 | 641   | 32 - The Story of Halfman | Violet Fairy Book
101289 | 7553 | 16.48 | train-clean-360  | 6835 | 641   | 34 - Virgilius the Sorcerer | Violet Fairy Book
101578 | 7705 | 7.46  | train-clean-360  | 6842 | 1014  | FOLLOWING THE DIM TRAILS! | Lure of the Dim Trails
101579 | 7705 | 9.21  | train-clean-360  | 6842 | 1014  | HIGH WATER | Lure of the Dim Trails
101580 | 7705 | 8.34  | train-clean-360  | 6842 | 1014  | "I'll STAYALWAYS" | Lure of the Dim Trails
101619 | 7601 | 2.09  | dev-other        | 6844 | 3600  | 22 - THAT WE TASTE NOTHING PURE | Essays book 2
101622 | 7601 | 1.72  | dev-other        | 6844 | 3600  | 25 - OF ILL MEANS EMPLOYED TO A GOOD END | Essays book 2
101799 | 7540 | 9.07  | train-clean-360  | 6852 | 25817 | Chapter I - The Story of the Buried Treasure | Cruise of the Esmeralda
101832 | 7594 | 5.19  | train-clean-360  | 6853 | 37472 | 02 The Hare and the Lion | Zanzibar Tales
101836 | 4848 | 6.66  | train-clean-360  | 6853 | 37472 | 06 The Ape, the Snake, and the Lion | Zanzibar Tales
101854 | 5660 | 5.74  | train-clean-360  | 6856 | 36401 | 02 - Chapter 2 | Turn Of The Tide
101856 | 7584 | 9.77  | train-other-500  | 6856 | 36401 | 04 - Chapter 4 | Turn Of The Tide
101858 | 7597 | 10.78 | train-other-500  | 6856 | 36401 | 06 - Chapter 6 | Turn Of The Tide
101859 | 7597 | 9.76  | train-other-500  | 6856 | 36401 | 07 - Chapter 7 | Turn Of The Tide
101864 | 7247 | 8.87  | train-clean-360  | 6856 | 36401 | 12 - Chapter 12 | Turn Of The Tide
101877 | 7597 | 9.67  | train-other-500  | 6856 | 36401 | 25- Chapter 25 | Turn Of The Tide
101882 | 7584 | 9.31  | train-other-500  | 6856 | 36401 | 30 - Chapter 30 | Turn Of The Tide
101883 | 5660 | 6.99  | train-clean-360  | 6856 | 36401 | 31 - Chapter 31 | Turn Of The Tide
101884 | 5660 | 6.24  | train-clean-360  | 6856 | 36401 | 32 - Chapter 32 | Turn Of The Tide
101892 | 5660 | 6.20  | train-clean-360  | 6856 | 36401 | 40 - Chapter 40 | Turn Of The Tide
102196 | 4667 | 9.44  | train-other-500  | 6866 | 158   | 30 - Volume 2, Chapter 12 | Emma (Version 6)
102232 | 7569 | 7.95  | train-clean-360  | 6867 | 6812  | 02 - Indiana | Abraham Lincoln: A History (Volume 1)
102238 | 7833 | 12.79 | train-clean-360  | 6867 | 6812  | 08 - The Lincoln-Stone Protest | Abraham Lincoln: A History (Volume 1)
102239 | 7833 | 12.36 | train-clean-360  | 6867 | 6812  | 09 - Collapse of the System | Abraham Lincoln: A History (Volume 1)
102240 | 7569 | 17.23 | train-clean-360  | 6867 | 6812  | 10 - Early Law Practice | Abraham Lincoln: A History (Volume 1)
102250 | 7647 | 21.83 | train-clean-360  | 6867 | 6812  | 20 - The Drift of Politics | Abraham Lincoln: A History (Volume 1)
102255 | 7729 | 8.17  | test-clean       | 6867 | 6812  | 25 - Civil War in Kansas | Abraham Lincoln: A History (Volume 1)
102353 | 4570 | 1.78  | dev-other        | 6873 | 19831 | 04 - Part 1, Chapter 4 | Rise and Fall of the Confederate Government, Volume 1a
102366 | 7618 | 10.56 | train-other-500  | 6873 | 19831 | 17 - Part 2, Chapter 7 | Rise and Fall of the Confederate Government, Volume 1a
102367 | 7618 | 8.13  | train-other-500  | 6873 | 19831 | 18 - Part 2, Chapter 8 | Rise and Fall of the Confederate Government, Volume 1a
102372 | 7618 | 10.27 | train-other-500  | 6873 | 19831 | 23 - Part 2, Chapter 13 | Rise and Fall of the Confederate Government, Volume 1a
102381 | 7991 | 25.01 | train-clean-360  | 6873 | 19831 | 32 - Appendix F, Part 2 | Rise and Fall of the Confederate Government, Volume 1a
102413 | 3934 | 10.37 | train-other-500  | 6874 | 28572 | 02 - The Start | Letters on an Elk Hunt
102415 | 3934 | 10.98 | train-other-500  | 6874 | 28572 | 04 - Crazy Olaf and Others, Part 1 | Letters on an Elk Hunt
102419 | 7511 | 12.59 | train-clean-100  | 6874 | 28572 | 08 - Elizabeth's Romance | Letters on an Elk Hunt
102420 | 7511 | 12.42 | train-clean-100  | 6874 | 28572 | 09 - The Hunt | Letters on an Elk Hunt
102465 | 7640 | 8.15  | train-other-500  | 6875 | 13220 | A Day at Ems | Library of the World's Best Literature, Ancient and Modern, volume 4
102518 | 7859 | 7.05  | train-clean-100  | 6876 | 37756 | 12 - The Coming of the Saracens | Byzantine Empire
102519 | 7859 | 10.86 | train-clean-100  | 6876 | 37756 | 13 - The First Anarchy | Byzantine Empire
102521 | 7859 | 3.66  | train-clean-100  | 6876 | 37756 | 15 - The Iconoclasts (A.D. 720-802) | Byzantine Empire
102526 | 5401 | 6.01  | train-clean-360  | 6876 | 37756 | 20 - Manizikert (1057-1081) | Byzantine Empire
102612 | 7495 | 9.10  | train-clean-360  | 6880 | 8874  | 30 - Disclosures - By Mr. Skillcorn | Queechy
102849 | 6249 | 10.47 | train-other-500  | 6891 | 62    | Chapter 25 | Princess of Mars (Version 2)
102884 | 1630 | 2.81  | dev-other        | 6894 | 23136 | 07 - The Spirit of Freedom | Creative Unity
102886 | 6402 | 10.76 | train-other-500  | 6894 | 23136 | 09 - Woman and Home | Creative Unity
103120 | 7789 | 11.13 | train-clean-360  | 6906 | 36221 | 04 - Onawandah | Spinning-Wheel Stories
103122 | 7823 | 27.40 | train-other-500  | 6906 | 36221 | 06 - The Banner of Beaumanoir | Spinning-Wheel Stories
103126 | 7416 | 22.16 | train-clean-360  | 6906 | 36221 | 10 - Corny's Catamount | Spinning-Wheel Stories
103416 | 4018 | 8.85  | train-clean-100  | 6916 | 1693  | 05 - Chapter V | Dangerous Days
103481 | 1066 | 7.22  | train-clean-360  | 6917 | 16064 | The Last Crew | Carolina Chansons: Legends of the Low Country
103530 | 7683 | 17.41 | train-other-500  | 6920 | 6991  | 07 - The Long Road | Across The Years
103535 | 7556 | 10.31 | train-other-500  | 6920 | 6991  | 12 - A Summons Home | Across The Years
103536 | 7556 | 8.81  | train-other-500  | 6920 | 6991  | 13 - The Black Silk Gowns | Across The Years
103629 | 6660 | 10.10 | train-other-500  | 6924 | 9798  | Letter XXIX | Clarissa Harlowe, or the History of a Young Lady - Volume 2
103647 | 6660 | 10.42 | train-other-500  | 6924 | 9798  | Letter XLVII | Clarissa Harlowe, or the History of a Young Lady - Volume 2
104382 | 7315 | 3.88  | train-other-500  | 6946 | 10463 | CHAPTER I: MAGIC IN A MIST | Little House in the Fairy Wood
104391 | 7802 | 7.79  | train-clean-360  | 6946 | 10463 | CHAPTER X: ON THE GRAY WALL | Little House in the Fairy Wood
104394 | 7802 | 9.74  | train-clean-360  | 6946 | 10463 | CHAPTER XIII: NORA'S GRANDCHILDREN | Little House in the Fairy Wood
104398 | 7802 | 7.60  | train-clean-360  | 6946 | 10463 | CHAPTER XVII: THE JUNE MOON | Little House in the Fairy Wood
104482 | 5933 | 8.95  | train-other-500  | 6951 | 12234 | -9 - Augustus Has His Own Doubts | Mr Scarborough's Family
104483 | 7460 | 10.14 | train-clean-360  | 6951 | 12234 | 10 - Sir Magnus Mountjoy | Mr Scarborough's Family
104485 | 8156 | 10.50 | train-other-500  | 6951 | 12234 | 12 - Harry Annesley's Success | Mr Scarborough's Family
104491 | 7717 | 13.21 | train-clean-360  | 6951 | 12234 | 18 - The Carroll Family | Mr Scarborough's Family
104515 | 8033 | 10.01 | train-other-500  | 6951 | 12234 | 42 - Captain Vignolles Entertains His Friends | Mr Scarborough's Family
104526 | 8156 | 7.86  | train-other-500  | 6951 | 12234 | 53 - The Beginning of the Last Plot | Mr Scarborough's Family
104606 | 4145 | 8.17  | train-clean-360  | 6952 | 40453 | 06 - The Long Arm Of Coincidence | Tom Ossington's Ghost
104637 | 7188 | 8.16  | train-clean-360  | 6953 | 6068  | 06 - Lost in the Rosebud Range | Pony Rider Boys in Montana
104647 | 7640 | 9.37  | train-other-500  | 6953 | 6068  | 16 - Tad Whips a Mountain Boy | Pony Rider Boys in Montana
104717 | 7657 | 11.93 | train-clean-360  | 6958 | 20183 | 01 - Chapter 1A | John Quincy Adams
104722 | 7644 | 15.19 | train-other-500  | 6958 | 20183 | 06 - Chapter 1F | John Quincy Adams
104730 | 7278 | 8.06  | train-clean-100  | 6958 | 20183 | 14 - Chapter 3B | John Quincy Adams
104886 | 7245 | 4.92  | train-clean-360  | 6964 | 2679  | 0 - Preface | Poems: Series Two
104888 | 7245 | 6.64  | train-clean-360  | 6964 | 2679  | 2 - Love | Poems: Series Two
104890 | 7245 | 13.49 | train-clean-360  | 6964 | 2679  | 4 - Time and Eternity | Poems: Series Two
104978 | 7665 | 11.10 | train-clean-360  | 6968 | 4767  | 01 - A Spy's Duty | Mayor's Wife
104979 | 7665 | 12.17 | train-clean-360  | 6968 | 4767  | 02 - Questions | Mayor's Wife
104980 | 6436 | 14.98 | train-other-500  | 6968 | 4767  | 03 - In the Gable Window | Mayor's Wife
104986 | 7967 | 11.31 | train-clean-360  | 6968 | 4767  | 09 - Scraps | Mayor's Wife
104988 | 7320 | 9.57  | train-other-500  | 6968 | 4767  | 11 - Bess | Mayor's Wife
104992 | 7746 | 10.20 | train-other-500  | 6968 | 4767  | 15 - Hardly a Coincidence | Mayor's Wife
104993 | 7746 | 17.81 | train-other-500  | 6968 | 4767  | 16 - In The Library | Mayor's Wife
105002 | 667  | 8.07  | train-clean-360  | 6968 | 4767  | 25 - The Finger on the Wall | Mayor's Wife
105167 | 7720 | 12.43 | train-clean-360  | 6974 | 1401  | 12 - The Black Flier | Tarzan the Untamed
105168 | 7720 | 12.59 | train-clean-360  | 6974 | 1401  | 13 - Usanga's Reward | Tarzan the Untamed
105171 | 7828 | 12.95 | train-clean-360  | 6974 | 1401  | 16 - The Night Attack | Tarzan the Untamed
105179 | 7828 | 12.06 | train-clean-360  | 6974 | 1401  | 24 - The Tommies | Tarzan the Untamed
105212 | 6402 | 4.89  | train-other-500  | 6975 | 32408 | 26 - The Prologue to the Tenth of August | Marie Antoinette and the Downfall of Royalty
105213 | 6402 | 5.33  | train-other-500  | 6975 | 32408 | 27 - The Night of August Ninth to Tenth | Marie Antoinette and the Downfall of Royalty
105383 | 7754 | 14.44 | train-clean-360  | 6984 | 60    | 04 - THE LEAGUE OF THE SCARLET PIMPERNEL | Scarlet Pimpernel (Version 2)
105386 | 3728 | 9.77  | train-clean-360  | 6984 | 60    | 07 - THE SECRET ORCHARD | Scarlet Pimpernel (Version 2)
105388 | 7277 | 8.47  | train-other-500  | 6984 | 60    | 09 - THE OUTRAGE | Scarlet Pimpernel (Version 2)
105389 | 7699 | 21.12 | train-other-500  | 6984 | 60    | 10 - IN THE OPERA BOX | Scarlet Pimpernel (Version 2)
105390 | 7688 | 9.31  | train-clean-360  | 6984 | 60    | 11 - LORD GRENVILLE'S BALL | Scarlet Pimpernel (Version 2)
105394 | 7555 | 9.94  | train-clean-360  | 6984 | 60    | 15 - DOUBT | Scarlet Pimpernel (Version 2)
105398 | 3728 | 15.40 | train-clean-360  | 6984 | 60    | 19 - THE SCARLET PIMPERNEL | Scarlet Pimpernel (Version 2)
105399 | 7699 | 8.99  | train-other-500  | 6984 | 60    | 20 - THE FRIEND | Scarlet Pimpernel (Version 2)
105405 | 7717 | 11.80 | train-clean-360  | 6984 | 60    | 26 - THE JEW | Scarlet Pimpernel (Version 2)
105407 | 7795 | 18.46 | train-other-500  | 6984 | 60    | 28 - THE PERE BLANCHARD'S HUT | Scarlet Pimpernel (Version 2)
105409 | 7635 | 14.64 | train-clean-100  | 6984 | 60    | 30 - THE SCHOONER | Scarlet Pimpernel (Version 2)
105574 | 7881 | 8.36  | train-clean-360  | 6994 | 40477 | Chapter 2 | With Fire and Sword (Byers)
105575 | 7976 | 2.99  | dev-clean        | 6994 | 40477 | Chapter 3 | With Fire and Sword (Byers)
105653 | 7492 | 15.04 | train-other-500  | 6999 | 19213 | Chapter 26, part 1 | History of England from the Invasion of Julius Caesar to the Revolution of 1688, Volume 1C
105654 | 6807 | 15.64 | train-other-500  | 6999 | 19213 | Chapter 26, part 2 | History of England from the Invasion of Julius Caesar to the Revolution of 1688, Volume 1C
105661 | 7635 | 10.41 | train-clean-100  | 6999 | 19213 | Chapter 29, part 1 | History of England from the Invasion of Julius Caesar to the Revolution of 1688, Volume 1C
105664 | 7392 | 11.33 | train-other-500  | 6999 | 19213 | Chapter 29, part 4 | History of England from the Invasion of Julius Caesar to the Revolution of 1688, Volume 1C
105669 | 7912 | 16.69 | train-other-500  | 6999 | 19213 | Chapter 31, part 1 | History of England from the Invasion of Julius Caesar to the Revolution of 1688, Volume 1C
105670 | 7912 | 13.50 | train-other-500  | 6999 | 19213 | Chapter 31, part 2 | History of England from the Invasion of Julius Caesar to the Revolution of 1688, Volume 1C
105672 | 7392 | 7.38  | train-other-500  | 6999 | 19213 | Chapter 31, part 4 | History of England from the Invasion of Julius Caesar to the Revolution of 1688, Volume 1C
105673 | 7910 | 10.46 | train-clean-360  | 6999 | 19213 | Chapter 31, part 5 | History of England from the Invasion of Julius Caesar to the Revolution of 1688, Volume 1C
105815 | 7697 | 6.18  | dev-other        | 7005 | 7088  | 05 - Section5 | Pilgrim's Progress in Words of One Syllable
105817 | 7697 | 1.14  | dev-other        | 7005 | 7088  | 07 - Section 7 | Pilgrim's Progress in Words of One Syllable
106366 | 7777 | 6.26  | train-clean-360  | 7028 | 830   | 03 - Book 1, part 3 | Argonautica
106367 | 7777 | 10.19 | train-clean-360  | 7028 | 830   | 04 - Book 1, part 4 | Argonautica
106369 | 7909 | 0.62  | train-clean-360  | 7028 | 830   | 06 - Book 2, part 2 | Argonautica
106370 | 7909 | 1.30  | train-clean-360  | 7028 | 830   | 07 - Book 2, part 3 | Argonautica
106404 | 7277 | 9.90  | train-other-500  | 7033 | 9107  | Chapter 04 | Harrington
106407 | 7277 | 11.64 | train-other-500  | 7033 | 9107  | Chapter 07 | Harrington
106437 | 6807 | 14.44 | train-other-500  | 7034 | 39206 | 06 - THE ORANGE-DWELLERS | Insect Stories
106611 | 6060 | 13.33 | train-clean-360  | 7044 | 1911  | 4 - Conclusion | Concerning Christian Liberty
106729 | 7713 | 8.97  | train-other-500  | 7052 | 606   | 08 - Old-man steals the sun's leggings | Indian Why Stories: Sparks From War Eagle's Lodge-Fire
106733 | 7713 | 11.78 | train-other-500  | 7052 | 606   | 12 - Why the mountain-lion is long and lean | Indian Why Stories: Sparks From War Eagle's Lodge-Fire
106738 | 7713 | 9.37  | train-other-500  | 7052 | 606   | 17 - Old-man and the fox | Indian Why Stories: Sparks From War Eagle's Lodge-Fire
106800 | 7733 | 19.49 | train-clean-360  | 7055 | 38840 | 02 - Rounding Up Indians | Adventures of Buffalo Bill
106805 | 7764 | 16.55 | train-other-500  | 7055 | 38840 | 07 - The Pony Express Rider | Adventures of Buffalo Bill
106965 | 7704 | 7.41  | train-clean-360  | 7066 | 10880 | An Antagonist | Teddy's Button, Version 2
106969 | 7704 | 9.83  | train-clean-360  | 7066 | 10880 | First Victories | Teddy's Button, Version 2
106974 | 7704 | 7.92  | train-clean-360  | 7066 | 10880 | Found | Teddy's Button, Version 2
107222 | 7871 | 9.97  | train-other-500  | 7078 | 36127 | The Man in the Moon | Curious Myths of the Middle Ages
107223 | 7871 | 10.72 | train-other-500  | 7078 | 36127 | The Mountain of Venus | Curious Myths of the Middle Ages
107225 | 7871 | 9.46  | train-other-500  | 7078 | 36127 | The Terrestrial Paradise | Curious Myths of the Middle Ages
107247 | 667  | 8.12  | train-clean-360  | 7080 | 13415 | 7 - The Husband | Lady With the Dog and Other Stories
107312 | 4018 | 8.74  | train-clean-100  | 7084 | 3760  | 15 - Book II, chapter ix | Sybil, or the Two Nations
107338 | 4018 | 7.58  | train-clean-100  | 7084 | 3760  | 41 - Book IV, chapter ix | Sybil, or the Two Nations
107462 | 6454 | 8.90  | train-clean-100  | 7089 | 9363  | Backstairs of the Mind, The | Best British Short Stories of 1922
107479 | 479  | 4.60  | train-clean-360  | 7090 | 30853 | 03 - The Adventure of Mrs.Gaster's Maid | Mrs. Raffles
107480 | 479  | 4.86  | train-clean-360  | 7090 | 30853 | 04 - The Pearl Rope of Mrs. Gushington-Andrews | Mrs. Raffles
107482 | 6754 | 8.12  | train-other-500  | 7090 | 30853 | 06 - The Adventure of the Fresh-air Fund | Mrs. Raffles
107483 | 7739 | 7.94  | train-clean-360  | 7090 | 30853 | 07 - The Adventure of Mrs. Rockerbilt's Tiara | Mrs. Raffles
107484 | 6754 | 6.58  | train-other-500  | 7090 | 30853 | 08 - The Adventure of the Carnegie Library | Mrs. Raffles
107485 | 6754 | 6.42  | train-other-500  | 7090 | 30853 | 09 - The Adventure of the Hold-up | Mrs. Raffles
107486 | 7783 | 11.29 | train-clean-360  | 7090 | 30853 | 10 - The Adventure of Mrs. Shadd's Musicale | Mrs. Raffles
107487 | 7783 | 8.71  | train-clean-360  | 7090 | 30853 | 11 - The Adventure of Mrs. Innitt's Cook | Mrs. Raffles
107517 | 7732 | 11.70 | train-clean-360  | 7093 | 40591 | 04 - Chapter 2 - The Fight for the Constitution, Part 2 | Alexander Hamilton
107520 | 7732 | 13.22 | train-clean-360  | 7093 | 40591 | 07 - Chapter 4 - Congress Sustains Hamilton | Alexander Hamilton
107621 | 5909 | 8.40  | train-clean-360  | 7101 | 6069  | 07 - Boys and Ponies Strangely Missing | Pony Rider Boys in the Ozarks
107627 | 7188 | 8.39  | train-clean-360  | 7101 | 6069  | 13 - Winning Through Pluck | Pony Rider Boys in the Ozarks
107634 | 7826 | 7.52  | train-other-500  | 7101 | 6069  | 20 - A Message that Thrilled | Pony Rider Boys in the Ozarks
107675 | 7238 | 12.59 | train-other-500  | 7104 | 7128  | 14 - A Lac of Rupees for a Bit of Advice | Indian Fairy Tales
107687 | 7687 | 30.05 | train-other-500  | 7104 | 7128  | 26 - The Ivory City and its Fairy Princess | Indian Fairy Tales
107938 | 4174 | 8.34  | train-other-500  | 7124 | 14725 | II: On Reflexion | Treatise on Light
107993 | 8246 | 18.83 | train-other-500  | 7129 | 3600  | 03 - OF REPENTANCE, part 1 | Essays book 3
108005 | 8097 | 13.21 | train-clean-360  | 7129 | 3600  | 15 - OF THE INCONVENIENCE OF GREATNESS | Essays book 3
108066 | 7240 | 8.32  | train-clean-360  | 7132 | 17504 | 03 - Simeon Stylites the Syrian | Mintage
108620 | 7816 | 10.50 | train-clean-360  | 7152 | 2149  | The Narrative of Arthur Gordon Pym of Nantucket, Chapter 10 | Works of Edgar Allan Poe, Raven Edition, Volume 3
108621 | 7816 | 14.54 | train-clean-360  | 7152 | 2149  | The Narrative of Arthur Gordon Pym of Nantucket, Chapter 11 | Works of Edgar Allan Poe, Raven Edition, Volume 3
108625 | 7691 | 7.99  | train-other-500  | 7152 | 2149  | The Narrative of Arthur Gordon Pym of Nantucket, Chapter 15 | Works of Edgar Allan Poe, Raven Edition, Volume 3
108627 | 7672 | 8.42  | train-other-500  | 7152 | 2149  | The Narrative of Arthur Gordon Pym of Nantucket, Chapter 17 | Works of Edgar Allan Poe, Raven Edition, Volume 3
108638 | 7809 | 25.10 | train-clean-360  | 7152 | 2149  | A Tale of the Ragged Mountains | Works of Edgar Allan Poe, Raven Edition, Volume 3
108640 | 7754 | 10.69 | train-clean-360  | 7152 | 2149  | The Spectacles, Part 2 | Works of Edgar Allan Poe, Raven Edition, Volume 3
109173 | 7837 | 9.56  | train-clean-360  | 7174 | 40921 | 01 - LIFE | Grim: The Story of a Pike
109174 | 7837 | 12.68 | train-clean-360  | 7174 | 40921 | 02 - IN THE SHELTER OF THE CREEK | Grim: The Story of a Pike
109176 | 7959 | 13.07 | train-clean-360  | 7174 | 40921 | 04 - THE MARAUDERS | Grim: The Story of a Pike
109178 | 6065 | 18.49 | train-other-500  | 7174 | 40921 | 06 - THE MAN-ROACH | Grim: The Story of a Pike
109179 | 7938 | 8.65  | train-clean-360  | 7174 | 40921 | 07 - THE RASPER | Grim: The Story of a Pike
109180 | 7938 | 5.48  | train-clean-360  | 7174 | 40921 | 08 - THE ANGLERS END | Grim: The Story of a Pike
109185 | 7959 | 11.96 | train-clean-360  | 7174 | 40921 | 13 - A FIGHT WITH AN OTTER | Grim: The Story of a Pike
109507 | 5304 | 10.49 | train-clean-360  | 7188 | 13372 | Chapter VI The Scream in the Night | Gloved Hand
109656 | 7688 | 7.57  | train-clean-360  | 7199 | 2295  | 02 - Round The Circle | Waifs and Strays
109658 | 7766 | 16.91 | train-clean-360  | 7199 | 2295  | 04 - Out of Nazareth | Waifs and Strays
109662 | 7881 | 8.33  | train-clean-360  | 7199 | 2295  | 08 - The Cactus | Waifs and Strays
109663 | 2628 | 7.44  | train-clean-360  | 7199 | 2295  | 09 - The Detective Detector | Waifs and Strays
109860 | 7898 | 9.15  | train-other-500  | 7205 | 4985  | 20 - Uncle Jabez is Mysterious | Ruth Fielding of the Red Mill
109872 | 7839 | 6.49  | train-other-500  | 7206 | 23735 | 01 - The Two Brothers | Story-teller
109873 | 2062 | 7.65  | train-other-500  | 7206 | 23735 | 02 - The Jar of Rosemary | Story-teller
109876 | 7839 | 3.70  | train-other-500  | 7206 | 23735 | 05 - Little Maid Hildegarde | Story-teller
109877 | 7839 | 5.86  | train-other-500  | 7206 | 23735 | 06 - The Apple Dumpling | Story-teller
109880 | 7839 | 2.64  | train-other-500  | 7206 | 23735 | 09 - The Song that Traveled | Story-teller
110053 | 7246 | 4.95  | train-other-500  | 7213 | 40901 | 04 - Part 1, Chapter 3 - Of Propriety of Conduct in Conjugal and Domestic Relations | Gentleman and Lady's Book of Politeness and Propriety of Deportment
